Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2023-05-26,22903,6,01:29:27,04:42 PM,06:11 PM,0.9,5.35,3.95,0,25.2,35.7,21.4372995,14.37940715,76.4,70,21.7,1.665321698,23.94633874,73.74800072
2023-05-26,22903,7,00:56:18,06:52 PM,07:49 PM,0.45,0.2,1.6,0,23.7,25.9,19.262501,20.52842025,70,65.2,17.6,1.344581371,27.60213144,70.18273819
2023-05-26,22903,8,01:23:26,08:25 PM,09:48 PM,0.7,0,2.85,7.9,27.2,38.1,21.5143495,15.47176552,64.8,57.6,21.4,1.770911084,27.39912105,62.24342936
2023-05-27,22901,1,02:39:49,07:04 AM,09:44 AM,2.05,1.2,5.65,14.9,41.8,63.8,31.84650649,11.95613968,91.6,80.8,30.5,2.003359458,23.95244551,59.87322462
2023-05-27,22901,2,00:58:18,10:15 AM,11:13 AM,0.95,2.95,2.3,0,20.4,26.1,15.534275,15.987247,80.4,75.6,15.9,1.680155656,26.86106346,70.67589932
2023-05-27,22901,3,01:05:20,11:45 AM,12:50 PM,0.95,4.95,3.15,0,17.4,26.3,15.8449605,14.55149434,75.6,70.8,14.7,1.659833737,24.15306122,74.95836268
2023-05-27,22901,4,01:14:23,01:16 PM,02:30 PM,1.2,7.45,3.95,0,31.1,43.7,21.59264225,17.4173229,70.8,62.4,21.4,2.023837541,35.24983195,77.45384055
2023-05-27,22901,5,02:06:39,03:30 PM,05:37 PM,1.7,9,5.8,0.05,27.1,43.4,25.55450375,12.10635787,77.2,69.6,26.2,1.698330769,20.56060008,78.8632135
2023-05-27,22901,6,05:56:50,06:01 PM,11:58 PM,4,4.4,10.45,3.8,59.1,79.3,61.36038625,10.31748671,69.6,54.4,55.9,1.292364746,13.3339561,65.05775877
2023-05-27,22903,1,01:10:22,10:26 AM,11:36 AM,1.25,1.8,3.1,4.65,13.9,24.5,10.09603601,8.60865221,93.2,88.8,11.7,2.42669499,20.89057319,71.33836732
2023-05-27,22903,2,00:19:06,12:05 PM,12:24 PM,0.3,1.05,1.05,1.45,5.5,9.3,4.426647004,13.90569739,88.4,86.8,4.2,2.100912946,29.21465969,74.85799904
2023-05-27,22903,3,00:27:09,12:46 PM,01:13 PM,0.55,1.35,1.5,1.2,7.1,11.7,5.125068008,11.32611714,86.8,84.8,6.9,2.282896536,25.85635359,76.51399918
2023-05-27,22903,4,00:22:07,01:34 PM,01:56 PM,0.45,1.5,1.4,0.85,5.5,9.6,4.195496992,11.38190593,84.4,82.8,4.5,2.288167533,26.04370761,77.21052193
2023-05-27,22903,5,00:26:08,02:19 PM,02:45 PM,0.45,1.9,1.8,1.3,6.6,12.1,4.970968,11.41293673,82.8,80.4,5.6,2.434133553,27.78061224,78.11600151
2023-05-27,22903,6,00:19:06,03:07 PM,03:26 PM,0.35,1.2,1.3,0.5,5.2,8.7,3.960618754,12.44173431,80,78.4,5,2.196626472,27.32984293,79.25
2023-05-27,22903,7,00:29:09,03:47 PM,04:16 PM,0.7,2.45,2.15,1.15,8.8,15.6,5.12631075,10.55158302,78.4,75.6,8.7,3.043124141,32.10977702,79.3754007
2023-05-27,22903,8,00:27:08,04:32 PM,04:59 PM,0.45,2.05,1.9,0.8,5.6,10.8,3.961861496,8.760873087,75.2,73.6,4.8,2.725991308,23.88206388,79.021144
2023-05-27,22903,9,00:22:07,05:21 PM,05:43 PM,0.4,1.9,1.65,1.05,7.5,12.8,5.203360754,14.11612563,73.2,70.8,7.5,2.4599486,34.72494348,77.95400124
2023-05-27,22903,10,00:37:11,06:01 PM,06:38 PM,0.6,2,2.25,1.25,9.8,16,7.1457665,11.53059588,70.8,68,9.4,2.239087997,25.81801883,75.63199959
2023-05-28,22901,1,00:41:12,12:01 AM,12:42 AM,0.45,0,1.2,1.85,7.9,11.1,8.466801246,12.33029308,54.4,52,7.5,1.311002783,16.16504854,54.12199993
2023-05-28,22901,2,00:11:04,01:26 PM,01:37 PM,0.1,0.7,0.7,0.85,8.1,10.2,5.2816535,28.63547078,92.8,91.2,2.6,1.931213397,55.30120482,75.72200165
2023-05-28,22901,3,00:58:18,01:46 PM,02:44 PM,0.9,2.5,3.2,2,18.7,26.8,15.30188225,15.74807778,90.8,86,19.3,1.751418523,27.58147513,75.86356083
2023-05-28,22901,4,00:14:05,03:11 PM,03:25 PM,0.1,0.95,0.85,0.35,2.7,4.8,2.1747985,9.265413728,85.6,84.8,2.6,2.207101026,20.44970414,76.13600082
2023-05-28,22901,5,00:46:15,03:29 PM,04:15 PM,0.65,1.75,2.35,1.7,18.6,24.8,13.51481925,17.53273849,84.8,80.4,15.8,1.835022692,32.17297297,76.32902126
2023-05-28,22901,6,00:56:17,04:47 PM,05:43 PM,0.65,2.8,2.8,2.05,15.3,23,15.37893225,16.39447915,80,76,15.2,1.495552463,24.51880367,76.45589553
2023-05-28,22901,7,01:03:20,06:12 PM,07:15 PM,0.8,2.5,3.2,2.35,19.2,28,16.155646,15.30534884,75.6,70.4,16.1,1.733140228,26.52631579,75.08412428
2023-05-28,22901,8,00:55:17,07:43 PM,08:38 PM,0.5,1.55,2.55,2.1,12.9,19.5,15.3006395,16.60606036,70,66.4,10.7,1.274456535,21.16370214,70.30014425
2023-05-28,22901,9,01:06:21,09:12 PM,10:19 PM,0.75,0.9,2.85,2.4,24.4,30.6,20.42695025,18.47199722,66,60,17.1,1.498020978,27.67143934,65.9106566
2023-05-28,22903,1,00:17:05,12:51 PM,01:08 PM,0.2,1.7,1.15,0.7,13.2,16.9,8.311458496,29.19146399,92.8,89.6,5.3,2.033337471,59.35609756,75.72200165
2023-05-28,22903,2,01:19:24,01:42 PM,03:01 PM,0.85,5.95,4.95,2.8,25.3,40,21.126614,15.96469572,89.6,82.8,19.1,1.893346468,30.22670025,75.8637515
2023-05-28,22903,3,01:03:20,03:22 PM,04:26 PM,0.7,0,2.3,1.25,26.2,30.9,19.806822,18.76435768,82.4,76.8,17.8,1.560068546,29.27368421,76.36437483
2023-05-28,22903,4,01:16:23,04:43 PM,06:00 PM,0.7,0,2.8,1.45,24.5,29.4,20.8159285,16.35115483,76.8,71.2,17.9,1.412379947,23.0940432,76.39057175
2023-05-28,22903,5,01:08:21,06:20 PM,07:28 PM,0.75,5.4,3.9,2.65,25.2,38.3,20.03921475,17.59111756,70.8,63.6,18.4,1.911252535,33.62106803,74.79695595
2023-05-28,22903,6,01:19:25,07:41 PM,09:00 PM,0.6,0,2.8,2.15,22.8,28.3,21.82627775,16.48994751,63.6,58,15.3,1.296602212,21.38090241,69.78830136
2023-05-29,22901,1,00:50:15,06:42 AM,07:32 AM,0.8,0.25,2.25,3.45,14.5,21.2,13.593112,16.23058149,90.8,87.2,13,1.559613428,25.31343284,59.8198823
2023-05-29,22901,2,00:44:14,07:46 AM,08:30 AM,0.75,0.65,1.85,1.7,11.6,16.2,10.02022875,13.59187019,86.8,84,11.1,1.616729559,21.9743783,65.23600121
2023-05-29,22901,3,00:19:06,09:00 AM,09:19 AM,0.3,1.35,1.1,0.95,5,8.4,4.893917996,15.37356439,83.6,82,4.7,1.716416173,26.38743455,71.06000137
2023-05-29,22901,4,00:23:07,09:31 AM,09:54 AM,0.45,1.95,1.2,1,6,10.4,5.514046254,14.31187204,82,80,5.9,1.886092267,26.99351118,72.20000114
2023-05-29,22901,5,00:52:17,10:02 AM,10:55 AM,0.9,3.25,2.3,0,13.3,19.7,11.4953635,13.19200147,80,76.4,11.5,1.713734411,22.60758687,74.95683071
2023-05-29,22901,6,00:49:15,11:17 AM,12:07 PM,0.85,3.7,2.35,0,10.3,17.2,10.33091425,12.58588538,76.4,73.2,11,1.664905892,20.95431472,78.29815916
2023-05-29,22901,7,00:49:16,12:17 PM,01:06 PM,0.7,2.2,2.25,2.85,12.3,20.1,10.71864975,13.05383596,73.2,69.6,10.8,1.875236198,24.47902571,79.62079887
2023-05-29,22901,8,00:49:15,01:33 PM,02:22 PM,0.85,0,1.9,1.45,11.5,15.8,10.486257,12.77513543,69.2,66.4,11.3,1.506734005,19.24873096,79.78712103
2023-05-29,22901,9,00:58:18,02:31 PM,03:30 PM,0.8,2.75,2.65,1,16.2,23.3,14.291533,14.70826724,66,61.6,15.6,1.630335948,23.97941681,78.09800122
2023-05-29,22903,1,01:57:36,05:00 AM,06:58 AM,1.2,0.4,5.1,3.55,60.4,70.9,44.27144101,22.5874699,92.8,80.4,27,1.6014839,36.17346939,58.03257656
2023-05-29,22903,2,01:30:28,07:09 AM,08:40 AM,0.9,0.6,3.7,2.9,31.8,39.7,29.59341525,19.62717297,80.4,73.2,22.1,1.341514647,26.33014001,63.19498969
2023-05-29,22903,3,01:28:27,08:52 AM,10:21 AM,0.95,2.1,4.35,2.85,35.1,44.8,29.43682975,19.96845433,73.2,64.8,23.1,1.521903017,30.39005088,72.40494492
2023-05-29,22903,4,01:29:28,10:40 AM,12:09 PM,0.75,4,5.1,2.65,32.2,45.1,30.29059351,20.31410891,64.4,56,22.9,1.48891107,30.24590164,77.67959946
2023-05-29,22903,5,01:43:32,12:30 PM,02:14 PM,1,5,6.05,3.65,41,57.1,33.8647195,19.62540087,55.2,43.6,25.3,1.686120566,33.09079202,79.75884605
2023-05-30,22901,1,01:17:24,06:02 AM,07:19 AM,1.2,0.25,2.65,0,28.5,31.8,21.20490675,16.43791221,93.6,87.6,26.3,1.499652905,24.65116279,55.49276937
2023-05-30,22901,2,01:22:26,07:51 AM,09:13 AM,1.3,0.55,2.75,0,30.1,33.7,21.049564,15.32115455,87.6,81.6,27.9,1.60098328,24.52891225,60.96850599
2023-05-30,22901,3,01:11:22,09:33 AM,10:45 AM,1.15,1.15,2.4,0,29.1,32.8,20.1945575,16.97814269,81.6,75.6,25.4,1.624199986,27.57589911,65.78049965
2023-05-30,22901,4,01:16:23,11:10 AM,12:26 PM,1.2,2.05,3.05,0,27.5,33.3,20.582293,16.16763142,75.6,69.2,24.9,1.617895537,26.15753873,70.10062366
2023-05-30,22901,5,01:29:28,12:49 PM,02:18 PM,1.2,2.7,3.75,0,37.7,44.8,28.19408775,18.90810654,69.2,60.8,29,1.58898562,30.04470939,73.04319923
2023-05-30,22901,6,01:17:24,03:08 PM,04:25 PM,1.55,3.65,3,0.2,20.5,28.1,12.89344825,9.994921124,60.8,55.2,18.9,2.179401465,21.78294574,73.95661558
2023-05-30,22901,7,00:49:15,04:37 PM,05:26 PM,0.85,2.15,2.15,0,13.5,18.3,10.09852149,12.3027673,54.8,51.2,13.8,1.812146463,22.29441624,73.36184036
2023-05-30,22901,8,00:48:15,05:46 PM,06:34 PM,0.9,1.8,1.95,0,16.2,20.6,10.8739925,13.52206321,50.8,46.8,14.3,1.89442838,25.61658031,71.88542775
2023-05-30,22901,9,00:51:16,07:03 PM,07:55 PM,1,1.3,1.9,0,15.5,19.1,10.48501425,12.27114802,46.4,42.4,14.9,1.8216475,22.35370611,67.95499937
2023-05-30,22901,10,00:47:15,08:16 PM,09:03 PM,0.7,0.35,1.5,0,14.9,16.9,11.184678,14.20276571,42.4,39.2,14.1,1.510995667,21.46031746,63.20412552
2023-05-30,22901,11,00:40:13,09:33 PM,10:13 PM,0.6,0.35,1.6,5.65,11.6,18.9,10.17432875,15.17927207,38.8,35.2,12.5,1.857616405,28.19726482,58.67907286
2023-05-30,22901,12,01:14:22,10:43 PM,11:58 PM,0.75,0.8,3,8.3,12.3,24.4,14.368583,11.59276083,34.8,30,9,1.698149358,19.68623935,55.03999959
2023-05-30,22903,1,08:30:38,04:44 AM,01:15 PM,4.7,4.65,18.1,4.2,127,159,114.7212422,13.47987702,92.8,64,86.9,1.385968256,18.68268164,62.48204326
2023-05-30,22903,2,01:31:28,01:32 PM,03:04 PM,0.8,0,3.4,3.7,11.5,19.9,11.02933525,7.23498668,64,60,9.5,1.804279184,13.05393586,73.64123864
2023-05-30,22903,3,02:40:50,03:16 PM,05:57 PM,1.8,0,5.35,0,20.9,28.9,19.262501,7.186010736,60,54.4,18.1,1.500324387,10.78134715,73.53908099
2023-05-30,22903,4,00:34:11,06:15 PM,06:49 PM,0.35,0,1,0,6.5,7.7,6.447345496,11.31664738,54.4,52.4,5.4,1.194289961,13.51535836,71.61388476
2023-05-31,22901,1,08:40:40,04:42 AM,01:22 PM,5.75,4.35,16.25,10.45,115.9,147.9,114.799535,13.22913976,92.4,65.6,85.6,1.288332745,17.04353393,59.69665893
2023-05-31,22901,2,01:34:29,02:04 PM,03:38 PM,1.15,8.05,4.35,0.05,27.1,40.4,20.1945575,12.82420303,71.6,64,21.9,2.000539007,25.6553184,77.56368298
2023-05-31,22901,3,01:33:29,03:53 PM,05:26 PM,1.25,10.65,4.9,0,26.8,42.7,21.90332775,14.05811729,64,55.6,23.1,1.949475463,27.40595472,78.61483066
2023-05-31,22901,4,01:08:21,05:49 PM,06:58 PM,0.7,2.4,2.4,0,21.3,26.6,19.4961365,17.11438463,55.2,50.4,14.3,1.364372885,23.35040234,77.125999
2023-05-31,22901,5,01:30:29,07:22 PM,08:52 PM,0.8,0,2.55,0,20.4,23,21.59264225,14.31820079,50,45.2,15.6,1.065177653,15.25142752,71.40832981
2023-05-31,22903,1,01:25:26,03:43 AM,05:08 AM,0.7,0,3.1,11.15,25.9,40.1,21.049564,14.78315068,92,84.4,12.6,1.905027582,28.16230979,48.17153505
2023-05-31,22903,2,02:12:41,05:28 AM,07:41 AM,1.6,0,4.6,16.8,43.5,65.1,31.53457825,14.26007809,84,72.4,28.4,2.064400528,29.43851275,50.3521503
2023-05-31,22903,3,01:42:32,07:59 AM,09:42 AM,1.05,0.65,3.65,11.85,26.7,43.2,21.670935,12.68130136,72,64,17,1.993453444,25.27958388,57.58254328
2023-05-31,22903,4,00:43:13,09:49 AM,10:32 AM,0.55,0.25,1.3,0,12.3,14.3,10.33091425,14.34295846,64,61.2,8.9,1.384195015,19.8534516,64.5980011
2023-05-31,22903,5,07:59:28,11:33 AM,07:33 PM,6.05,26.6,20.05,3.85,72.8,131.7,59.3409305,7.425867276,74.4,49.6,64.9,2.219378747,16.48081201,76.23304167
2023-06-01,22901,1,05:26:41,04:37 AM,10:04 AM,3.75,2.75,9.65,0,72.3,85.6,72.23437875,13.26686207,93.2,78,52.8,1.185031303,15.72164685,61.1717969
2023-06-01,22901,2,03:07:59,10:16 AM,01:24 PM,2.25,7.7,7.15,0,41.2,57.8,42.09788525,13.43668649,78,67.2,35.8,1.372990583,18.44844401,78.76591426
2023-06-01,22901,3,00:39:13,01:37 PM,02:16 PM,0.35,1.95,1.9,0,5,9.6,5.74768175,8.793733234,68.4,66.8,4.3,1.670238614,14.68763281,84.80660058
2023-06-01,22901,4,00:28:09,02:30 PM,02:58 PM,0.4,2.4,1.65,0,4.8,9.4,4.970968,10.59531368,66.4,64.8,3.7,1.890979785,20.03552398,85.46000137
2023-06-01,22901,5,00:28:09,03:15 PM,03:43 PM,0.45,2.55,1.55,0,4.3,8.6,4.426647004,9.435126829,64.8,63.2,3.4,1.942779714,18.330373,86.52200165
2023-06-01,22901,6,00:31:09,04:01 PM,04:32 PM,0.45,3.1,1.8,0,5.2,10.4,5.203360754,10.02252473,62.8,60.8,4.4,1.998708237,20.03210273,87.00799904
2023-06-01,22901,7,00:29:09,04:46 PM,05:15 PM,0.5,2.9,1.9,0,4.1,9.4,4.272546996,8.794264829,60.8,59.2,3.6,2.200092827,19.34819897,86.71220005
2023-06-01,22901,8,00:30:10,05:31 PM,06:01 PM,0.3,2.75,1.95,0,4.9,10.1,5.203360754,10.34922581,58.8,57.2,4,1.941053192,20.08839779,86.047033
2023-06-01,22901,9,00:38:12,06:14 PM,06:53 PM,0.35,2.5,2,0,6,10.9,6.912131004,10.85675027,57.2,54.8,4.4,1.576937705,17.12041885,84.62692343
2023-06-01,22903,1,04:00:14,03:40 AM,07:40 AM,2.4,0.85,7.8,9.9,67.1,87.3,52.5058495,13.11371293,93.6,77.6,42.4,1.66267189,21.80380186,55.80852482
2023-06-01,22903,2,02:29:46,08:00 AM,10:30 AM,2,5.45,5.6,2,44.4,59.2,32.0776565,12.85105313,77.6,66.8,33.8,1.845521352,23.71689294,69.47384036
2023-06-01,22903,3,01:36:30,01:05 PM,02:41 PM,0.7,11.4,5.3,0,36,54.4,29.204437,18.15819917,73.2,63.2,25.3,1.862730653,33.8238342,84.38222687
2023-06-01,22903,4,01:21:25,03:07 PM,04:29 PM,0.95,10.9,4.85,0,25.5,43,19.0288655,14.02331951,62.4,54,22.3,2.259724837,31.6888434,86.70573237
2023-06-01,22903,5,01:27:27,04:46 PM,06:14 PM,0.95,14.7,5.95,0,28.8,51.2,21.126614,14.49510395,54,44,26.9,2.423483479,35.12864494,86.18511413
2023-06-01,22903,6,00:19:06,06:52 PM,07:11 PM,0.2,0,0.55,0,10.4,11,5.592339,17.56755707,43.6,41.6,8.8,1.966976609,34.55497382,81.58999863
2023-06-01,22903,7,00:39:12,07:15 PM,07:54 PM,0.35,2.1,1.7,0,17.4,21.5,12.7381055,19.49710026,41.2,36.8,12.7,1.687849108,32.90816327,80.93389906
2023-06-01,22903,8,01:20:24,08:28 PM,09:49 PM,0.8,4.05,3.05,0,26.4,34,21.28195675,15.88205728,36.8,30,22.7,1.597597458,25.37313433,73.23066745
2023-06-02,22901,1,00:17:05,10:44 AM,11:01 AM,0.25,0.7,0.7,0,1.7,3.4,1.941163004,6.817743234,92,91.6,1.8,1.751527302,11.94146341,84.76200104
2023-06-02,22901,2,02:20:44,11:03 AM,01:24 PM,1.75,9.6,8,0,16.4,36.9,18.79647275,8.013654891,91.6,85.2,13.7,1.96313428,15.73188063,88.46012831
2023-06-02,22901,3,00:08:02,02:05 PM,02:13 PM,0.1,0.55,0.6,0,0.8,2,1.009106504,7.536895051,85.2,84.8,0.9,1.981951352,14.93775934,92.91200027
2023-06-02,22901,4,01:34:29,02:21 PM,03:55 PM,1.2,8.65,6.25,0,14.5,31.8,15.68961775,9.96341928,84.8,79.2,13.3,2.026818021,20.19403775,93.29757811
2023-06-02,22903,1,01:18:24,03:12 PM,04:31 PM,1.55,8.2,5.3,0,20.4,37.5,13.048791,9.986319643,90.4,84,18.4,2.873829461,28.69897959,93.31551689
2023-06-02,22903,2,00:22:07,04:38 PM,05:00 PM,0.4,1.85,1.3,0,5.1,9,4.19425425,11.37853451,83.6,82,5.7,2.145792664,24.41597589,92.84704092
2023-06-02,22903,3,00:24:07,05:03 PM,05:27 PM,0.45,1.85,1.45,0,8.4,12.5,5.43699625,13.52673566,82,79.6,8.1,2.299063568,31.09882516,91.02200165
2023-06-02,22903,4,00:08:03,05:41 PM,05:49 PM,0.1,1.1,0.6,0,2.9,4.9,1.710012992,12.74543845,79.6,78.4,2.2,2.865475305,36.52173913,91.02200165
2023-06-02,22903,5,00:16:05,05:52 PM,06:08 PM,0.25,1.6,1,0,3.6,6.8,3.028562254,11.29826333,78.4,77.2,3.2,2.245289821,25.36787565,88.14200096
2023-06-02,22903,6,00:19:06,06:12 PM,06:31 PM,0.25,1.8,1.2,0,7.6,11.3,5.358703504,16.83362357,77.2,75.2,6.7,2.10871902,35.4973822,88.14200096
2023-06-02,22903,7,00:54:17,07:03 PM,07:57 PM,1.05,4.4,2.9,0,15.4,23.9,10.8739925,12.01915045,74.8,70.4,16.7,2.197904771,26.41694811,83.19036362
2023-06-02,22903,8,00:07:02,08:14 PM,08:21 PM,0.1,0.4,0.35,0,2.6,3.4,1.864113,15.90238578,70.4,69.6,1.7,1.823923764,29.00473934,80.02400055
2023-06-02,22903,9,00:45:15,08:24 PM,09:09 PM,0.7,1.25,1.75,0,10.8,14.6,8.622143996,11.43267712,69.6,66.8,11,1.693314332,19.35911602,78.37973981
2023-06-02,22903,10,00:51:15,09:34 PM,10:25 PM,0.65,0.85,1.85,0,12.2,15.8,10.95228525,12.82218761,66.8,63.6,12.7,1.442621302,18.49756098,73.00815306
2023-06-02,22903,11,01:01:19,10:46 PM,11:47 PM,0.5,0.8,2.2,0,9,12.9,10.8739925,10.6404928,63.6,61.2,6.4,1.186316801,12.62299538,69.65193398
2023-06-03,22901,1,06:33:01,01:27 PM,08:00 PM,4.1,2.65,11.45,0,129.5,144.4,99.1086745,15.13045368,92.8,67.2,91,1.456986492,22.04486663,67.40880051
2023-06-03,22901,2,01:14:23,08:07 PM,09:22 PM,1,0,2.1,0,39.7,41.6,27.80510951,22.42849972,66.8,59.2,23,1.496127896,33.5559041,60.37999977
2023-06-03,22903,1,00:13:04,02:20 PM,02:33 PM,0.1,0.2,0.6,0,8.2,9.1,5.43699625,24.96579911,92.8,90.8,4.8,1.673718278,41.78571429,69.81800041
2023-06-03,22903,2,01:49:34,02:40 PM,04:30 PM,1.6,1.7,3.95,0,35.8,43.4,30.29059351,16.58748656,90.8,82.8,33,1.432788037,23.7663523,69.45865435
2023-06-03,22903,3,01:33:29,04:36 PM,06:09 PM,1.2,1.1,3.3,0,39,44.5,29.28272975,18.79440668,82.8,74.8,31.7,1.519667066,28.56124086,67.36750953
2023-06-03,22903,4,01:36:30,06:22 PM,07:59 PM,1.15,0.2,2.95,0,38,41.9,30.36888625,18.88220907,74.4,66.8,30.4,1.379701569,26.05181347,63.33744255
2023-06-03,22903,5,01:29:27,08:07 PM,09:37 PM,0.95,0,2.9,0,32.6,36.2,28.97204425,19.43345617,66.8,59.6,23.6,1.249480351,24.28172163,60.27599983
2023-06-03,22903,6,01:27:27,09:52 PM,11:19 PM,0.8,0,2.5,0,33.1,36.2,30.2135435,20.72970395,59.6,52.4,24.9,1.198138179,24.83704974,58.82490852
2023-06-03,22903,7,00:20:07,11:23 PM,11:43 PM,0.05,0,0.65,3.9,23,28,14.912904,44.47924971,52.4,46.8,3.4,1.877568581,83.51284176,58.29799938
2023-06-04,22901,1,00:20:06,12:53 PM,01:14 PM,0.25,1.1,0.75,0,12.9,14.8,8.3885085,25.04032388,93.6,90.8,5.9,1.764318413,44.17910448,70.75400124
2023-06-04,22901,2,01:22:25,01:42 PM,03:05 PM,0.85,4.85,3.55,0,21.4,30.6,21.28195675,15.49343666,90.4,85.2,15.7,1.437837712,22.27704752,72.96214411
2023-06-04,22901,3,01:07:21,03:20 PM,04:27 PM,0.75,3.6,2.75,0,21.8,28.5,20.11626475,17.92094856,85.2,80,17.1,1.416764014,25.38975501,73.57708739
2023-06-04,22901,4,01:18:24,04:43 PM,06:01 PM,0.8,0,1.9,0,20.2,22.1,20.8929785,15.98952437,80,76,15,1.057771633,16.91326531,72.16802419
2023-06-04,22901,5,01:06:21,06:20 PM,07:27 PM,0.7,0,1.55,0,21.8,23.2,19.72977199,17.84154212,76,71.6,14,1.175887892,20.97965335,65.75403046
2023-06-04,22901,6,01:20:25,07:42 PM,09:02 PM,0.8,0,2,0,21.7,23.6,21.90208501,16.34145203,71.6,67.2,15.2,1.077522984,17.60829016,61.77399928
2023-06-04,22903,1,00:11:03,01:29 PM,01:40 PM,0.05,0.25,0.55,0,8.1,8.9,5.2816535,28.67866154,93.6,92,3.2,1.685078357,48.32579186,70.75400124
2023-06-04,22903,2,01:03:20,01:46 PM,02:49 PM,1,2.05,3.25,4.3,19.6,30.1,15.7679105,14.93802047,92,86.4,21.2,1.908940313,28.51578947,73.00343701
2023-06-04,22903,3,01:05:20,03:12 PM,04:17 PM,0.8,2.5,3.35,2.65,22.6,32.3,16.23393875,14.90871926,86.4,80.4,21.5,1.989658856,29.66326531,73.55463548
2023-06-04,22903,4,00:58:19,04:47 PM,05:45 PM,0.85,1.85,3,1.9,18.6,26.1,15.3006395,15.74229843,80.4,75.6,18.6,1.705811054,26.85338668,73.0122358
2023-06-04,22903,5,01:01:18,06:10 PM,07:12 PM,0.65,0.9,2.65,2.25,18,24.2,15.76666775,15.43230123,75.2,70.8,15.5,1.534883615,23.6867863,66.24935547
2023-06-04,22903,6,00:56:17,07:43 PM,08:39 PM,0.55,0.4,2.35,2.15,14.1,19.4,15.3006395,16.31101635,70.4,66.8,11.7,1.26792086,20.68107788,62.34294666
2023-06-04,22903,7,01:03:19,09:11 PM,10:14 PM,0.55,0,2.2,1.7,22.2,26.4,20.27285025,19.21091363,66.4,61.6,16.2,1.302234253,25.01710977,58.72662448
2023-06-05,22901,1,08:41:41,04:39 AM,01:20 PM,5.95,8,16.8,17,115,158.1,114.0998712,13.12288861,93.6,65.2,88.7,1.385628207,18.18344462,62.02756543
2023-06-05,22901,2,00:22:07,01:47 PM,02:09 PM,0.2,1,0.85,0,3.6,5.4,4.117204246,11.16950662,64.8,64,2.5,1.311569618,14.64958553,76.28469495
2023-06-05,22901,3,00:30:09,02:31 PM,03:01 PM,0.4,1.7,1.3,0,4.9,8,5.203360754,10.35494677,63.6,62,4.3,1.537467875,15.92039801,76.36999931
2023-06-05,22901,4,00:30:09,03:15 PM,03:45 PM,0.65,2.9,1.45,0,4.6,9.3,4.583232496,9.120860689,62,60.4,4.2,2.029135552,18.50746269,76.33399849
2023-06-05,22901,5,00:29:08,04:00 PM,04:29 PM,0.4,2.1,1.25,0,4.8,8.4,5.203360754,10.71630361,60.4,58.4,4,1.614341268,17.29977117,75.66199913
2023-06-05,22901,6,00:28:09,04:47 PM,05:15 PM,0.5,1.2,1.05,0,4.4,6.9,4.506182492,9.604651848,58.4,57.2,3.9,1.531229597,14.70692718,75.56124136
2023-06-05,22901,7,00:29:09,05:31 PM,06:00 PM,0.4,1.1,1.05,0,4.9,7.3,5.127553492,10.55414098,57.2,55.6,4,1.423680906,15.02572899,75.53839996
2023-06-05,22901,8,00:31:10,06:17 PM,06:48 PM,0.4,1.05,1.1,0,5.7,8,6.602688246,12.71105759,55.6,53.6,4.3,1.211627704,15.40106952,75.57799835
2023-06-05,22903,1,01:14:23,06:05 AM,07:19 AM,0.95,0,2.25,0,17.4,20.1,13.43776925,10.83933885,92.8,89.2,17.7,1.495783983,16.21330943,52.02824051
2023-06-05,22903,2,00:52:16,07:33 AM,08:26 AM,0.95,0,1.5,0,13.5,15.6,10.8739925,12.48289955,89.2,86.4,16.2,1.434615667,17.90816327,59.29105763
2023-06-05,22903,3,00:47:14,08:42 AM,09:30 AM,0.75,0.45,1.55,0,15.2,17.7,10.8739925,13.8131168,86,83.2,15.7,1.627737006,22.48412138,64.67750034
2023-06-05,22903,4,02:23:45,10:10 AM,12:34 PM,2,3.25,5.1,0,32.1,42.1,22.6029915,9.434292103,82.8,75.2,32.4,1.862585313,17.57217391,70.3419997
2023-06-05,22903,5,00:53:17,12:37 PM,01:30 PM,0.9,1.8,2.1,0,13.7,18.6,10.71740701,12.06839701,75.2,72,15.9,1.735494414,20.9446356,74.01933257
2023-06-05,22903,6,01:05:21,01:46 PM,02:51 PM,1.25,2.2,2.7,0,21.4,27.8,14.13494751,12.97776359,71.6,66.4,21.1,1.966756508,25.52410099,76.31054476
2023-06-05,22903,7,02:25:44,03:30 PM,05:56 PM,2.1,3.7,5.6,0,27.7,39.7,24.38881175,10.04113933,76,69.2,26.7,1.627795581,16.34492223,75.73753376
2023-06-05,22903,8,05:49:49,06:08 PM,11:58 PM,3.25,4.2,12.55,0,53.8,75.3,54.4470125,9.338665254,68.8,54.4,49.1,1.382995991,12.9153366,69.05529421
2023-06-06,22901,1,00:05:01,01:34 PM,01:39 PM,0.05,0.25,0.2,0,1.3,1.7,1.242742,14.86335947,93.2,92.8,0.9,1.367942823,20.33222591,79.37599945
2023-06-06,22901,2,00:30:10,01:46 PM,02:16 PM,0.35,1.25,1.25,0,3.9,6.9,4.349597,8.651132155,92.8,91.6,3.3,1.586353862,13.72375691,80.82412951
